docID,text
FDA-2021-N-1088-89819,Please protect our children. Do not approve vaccines for kids. The science does not support the need.
FDA-2021-N-1088-7452,I do not agree with mandating ANY vaccines. I am for medical freedom!
FDA-2021-N-1088-126819,NO VACCINE MANDATE FOR OUR CHILDREN OR OUR BABIES.  STOP & REMOVE ALL VACCINES.  THEY ARE HARMFUL AND ARE KILLING PEOPLE.
FDA-2021-N-1088-50013,You do not have the right to tell citizens what to put in their bodies and especially their children. We the people will not comply. 
FDA-2021-N-1088-118539,"Children are at a statistically negligible risk of dying from covid and are at more risk from the vaccines themselves, as we've seen with young men and so many cases of myocardial issues. Mandating the vaccines for children is unnecessary and will result in more injured and dead children than the virus ever would. "
FDA-2021-N-1088-72923,We are against vaccine Mandate on children and adults. We are healthy Americans and will fight these unethical corrupt mandates against our freedoms. These vaccines are more harmful than helpful.
FDA-2021-N-1088-68369,"Keep the shot away from children! It’s a parents right to decide what their children are exposed to. This virus is safer to children than the shot. Take your heads out of stupid and for once, FOLLOW THE SCIENCE! "
FDA-2021-N-1088-85497,This is an absolute violation of our rights as humans.  Nothing concerning our personal health or the choices we make for the health of our children should ever be mandated.  The government is going far beyond what it should legally be allowed to do.
FDA-2021-N-1088-118235,"Mandating the public to be vaccinated is against the law and in direct violation of our rights to choose!!! To try to force this mandate on parents of young children is barbaric! My body, my choice!!! My child My choice. The government and the FDA need to take a serious step back!!!!!"
FDA-2021-N-1088-51744,"This is not something that should EVER be mandated.  This virus, with a very high recovery rate,  is not an excuse to override bodily autonomy.  Children are at almost no risk from this virus.  Requiring them to be vaccinated in order to receive an education or be an active part of society is child abuse.  Where there is risk, there must be choice!!"
FDA-2021-N-1088-11662,It’s tyrannical. It’s unconstitutional to force anything. Leave us alone. We don’t want big government anything. The people are weaker that way. Move along! 
FDA-2021-N-1088-35564,I am firmly against the use of covid vaccines for children 5-12. Please do not start encouraging a vaccine that isn’t worth the risk.
FDA-2021-N-1088-75364,"It appears daily that more and more people (& children) are having adverse reactions to this “vaccine” that doesn’t prevent infection or transmission. It only “lessens severity of the symptoms” is what we are told, which cannot be proven with a virus that affects everyone different. May God have mercy on your souls! "
FDA-2021-N-1088-124768,You people that want this are all idiots.  No to the vaccine mandate. 
FDA-2021-N-1088-94781,I have extremely against vaccinating children for Covid. Studies have shown that children are the least at risk for this and it barely affects them at all. This vaccine is still in the trial stages and we should not be experimenting on the most vulnerable population who cannot speak out against this themselves. 
FDA-2021-N-1088-94881,"It should NOT be mandated. Parents should get to choose for their child.
"
FDA-2021-N-1088-16696,Mandates against constitution . Using humans as guinea pigs with out recourse is criminal.  FDA officers all ex Monsanto employes. Vaccines are medical disasters . Side effects tremendous. Females are made infurtile by vacs.  You are willfully killing off the human race.
FDA-2021-N-1088-10223,I am totally against mandatory covid vaccines for school age children. Parents must have the right to choose what is right for their family.
FDA-2021-N-1088-115290,"I do not support this in any way. The science shows the youth are not superspreaders. It also shows this vaccine is not a one size fits all solution. The number show this is not a foolproof solution. The FDAs emergency approved vaccine is causing major side effects and even in all ages. So with the weight of the truth on your shoulders please do not pass this mandate for k-12. 
"
FDA-2021-N-1088-89085,Absolutely opposed to mandating of vaccines. Anything going in our bodies or the bodies of our children should always be choice
FDA-2021-N-1088-35644,"Eight highly qualified physicians spoke together about Covid-19, the Covid vaccine, the booster and other related matters.  One quote early in the discussion is, ""No healthy child has died of Covid-19.""  Every person should see this video.  https://rumble.com/vn8rmy-8-prominent-doctors-and-scientists-engage-in-a-remarkable-exchange.html
"
FDA-2021-N-1088-88267,First off why would you prompt a vaccine that hasn’t been researched long enough to prove it safety to kids who have a 99.9 or such survival rate.  It’s unconstitutional and against the Nuremberg code!!! 
FDA-2021-N-1088-79598,I am against vaccinating children with any experimental drug. 
FDA-2021-N-1088-16399,"Please do not mandate Covid-19 vaccines for children.  They have less than a 1% chance of dying from Covid and have a very good chance of severe side effects.  Please allow parents to make an informed  decision about whether or not to vaccinate their children.
Thank you."
FDA-2021-N-1088-17105,"Please stop the approval and mandate for children to be vaccinated with an unproven, unsafe vaccine. Their immu e systems are 100% effective and it is INHUMANE AND A CRIME AGAINST HUMANITY TO EXPERIMENT ON EVEN ONE CHILD. "
FDA-2021-N-1088-5884,"I am against to the Covid19 vaccination in the 5-11year old age group.
All of the rollout vaccine programs should be stopped immediately since there is not enough data to support benefit over harmful effects. "
FDA-2021-N-1088-37615,"You must be joking. This so-called vaccine is barely tested, call me again in 5 years of trials. That’s reasonable. Be responsible with your authority and don’t start a war. This is in your hands FDA."
FDA-2021-N-1088-105761,"Vaccine mandates are inhumane and unconstituitional, particularly for young children.  An unconstituitional mandate is null and void. You all should be tried for crimes against humanity via the Nuremburg Convention. "
FDA-2021-N-1088-106751,Vaccines for children (who are at low risk) should NOT be mandated!  
FDA-2021-N-1088-128656,"To whom it may concern,
This should absolutely not be ANY vaccine mandates for children under the age of 18.  "
FDA-2021-N-1088-22648,I am against the unconstitutional proposed mandate for children ages 5-12 getting the unapproved covid-19 pathogen Vax. As a parent this will not be happening to my children on my watch. 
FDA-2021-N-1088-26706,"Freedom of choice, and our children shouldn't be injected with something that not enoufh research has been done in. This is nane. Forceing poison "
FDA-2021-N-1088-35791,I don’t see that science has proven children should be given the covid vaccine. There are reports from around the world that show many side effects after receiving the vaccine. The tiny illness rate in children does not justify a mass vaccination. Science does not support it.
FDA-2021-N-1088-17610,The extremely low death rate of 5-11 year olds does not warrant a mandatory vaccine which long term side effects of it are not known of yet.
FDA-2021-N-1088-38404,Please Vote NO on vaccinating children ages 5-11. There has been not enough safety evidence.And too many adverse reactions in young people over 11 years old. Children are not susceptible to Covid. This vaccination does not make sense! Please protect the future generations of our species!
FDA-2021-N-1088-128862,I am concerned to roll out mandatory covid-19 vaccinations  from 5-11 years old. There are no long term safety studies on any age group in regard to Covid 19. Serious and life threatening side effects are still being documented through VAERS. Covid affects less than 1% of children and they are at the lowest risk for Covid 19. We just haven't had enough time to insure children's safety
FDA-2021-N-1088-96048,"I absolutely refuse to vaccinate my children. This vaccine is not necessary for these children who are low to no risk . Me and My children already had COVID with very mild symptoms. And even if they hadn’t had COVID, I still would refuse to vaccinate them. My kids will not be the guinea pigs of California. "
FDA-2021-N-1088-4018,leave our children alone this shot has no protection for anyone!  you can still get Covid you can still spread Covid and you can still die from Covid with or without the shot!  this is too new we do not know the long-term effects of this shot! Do not inoculate our children! I find it amazing that you want to do this to our children but most of you are not taking the shot! 
FDA-2021-N-1088-35642,This is still an experimental drug under clinical trial! This goes against Nuremberg Code and infringes on the rights of children and parents! This is disgusting! DO NOT COMPLY!
FDA-2021-N-1088-123412,"
I am writing to express my deep opposition to the vaccination of 5- to 11-year-old children that is being proposed. Their risk of death is statistically zero. The risks associated to this vaccine are greater than getting covid. I still have yet to see a risk-to-benefit ratio study as is required. There is absolutely no data supporting children getting vaccinated for covid. "
FDA-2021-N-1088-61917,I’m against to have children 5-11 to be vaccinated.
FDA-2021-N-1088-44205,Oppose the mandate to vaccine healthy children. Let the parents decide not the government.
FDA-2021-N-1088-96974,"I'm strongly against mandating vaccine for children, or young teens."
FDA-2021-N-1088-31108,As a certified natural health professional...it is my authoritative conclusion that it is simply a hazard and child abuse to vaccinate a child for covid..
FDA-2021-N-1088-36033,Please say no  FDA approval and especially NO to mandates for anyone but especially for our youngest who have almost ZERO risk from Covid.
FDA-2021-N-1088-84852,I am opposed to vaccination of children.  The danger of  this trial vaccination is more dangerous than the children contracting Covid 19.  There is less that 1% chance that ANYONE  contracting Covid 19 will die.  
FDA-2021-N-1088-102403,"Not only is it unnecessary to vaccinate these young children, but this would be a crime against humanity. The efficacy data does NOT prove these vaccines safe or effective for young kids. Protect the children!"
FDA-2021-N-1088-96907,LEAVE THE CHILDREN ALONE!!! There has been enough damage and injury with 12 yr and older vaccination role out  that is not shown to the general public. We appoze the vaccination for children !!!!
FDA-2021-N-1088-94755,I beg you not authorize this crap (covid19 injection)to our kids. I work in an Obgyn office and young ladies are coming in very sick and bleeding very heavy after taken the shot within 6 months. Do not experiment on our children. 
FDA-2021-N-1088-8264,"There are tens of thousands dead after one of the various covid shots and the experimental shots (mRNA) are causing the most damage--and being pushed on children! Covid-19 is NOT dangerous for children. We now have STRONG evidence that the shots are more dangerous than the disease for children, teens, and even most adults up to age 40."
FDA-2021-N-1088-52973,Children do not need this vaccine mandated. Children are the least affected by the virus with a 99.7% of getting over the virus without issue. This should be a decision made by parents not government.
FDA-2021-N-1088-117184,Kids DO NOT need vaccination against Covid. Stop using this experimental vaccine with our children who can be just fine without it. Stop mandates!
FDA-2021-N-1088-52765,"This covid mRNA shot is not effective, takes away rights over body sovereignty, doesn't stop the spread, doesn't stop from contracting covid, if boosters are now going to be required every 6 months then routine medical care is now the government's business which is NOT WITHIN THE GOVERNMENTS JURISDICTION. More children have had side effects/died from the vaccine than covid. "
FDA-2021-N-1088-83741,"Our body , our Choice  ! We make the best informed decisions about our own health and our Children . There should NEVER be a mandate on any medical procedures!! We will Not Alllow this  ! The animals have died in the experiments , I know of a young boy who now has inflammation of the heart that received the experiment at age 12 . Not Ok !! "
FDA-2021-N-1088-54243,I think it's insane to subject these children to this vaccine! Who knows what it will do to their bodies in the long run!
FDA-2021-N-1088-12021,I’m saying NO vaccine for any child under age 18 when they become old enough to choose on their own … NO to Covid vaccine !!
FDA-2021-N-1088-84055,This shot going into the innocents arms is unacceptable. Politicians will be responsible if these sweet kids are harmed. Shame on all of you who would consider this mandate
FDA-2021-N-1088-56861,"This vaccine shouldn't be mandatory for anyone, especially kids! "
FDA-2021-N-1088-106509,There is no reason to vaccinate children against a disease that has almost zero impact on them. The possibility of problems from an experimental mRNA injections far outweigh the potential risk from COVID. 
FDA-2021-N-1088-71891,"My child has natural immunity. This shot would cause more harm than good.  Herd immunity, let our children have natural immunity.  Please they are too young to put this poison in them."
FDA-2021-N-1088-83276,Please do not force children to get the “vaccine” which has not been approved by the FDA. We all know it was just an EUA which was extended. Please don’t force our children to get the vaccine...they are innocent 
FDA-2021-N-1088-15810,As a parent we should have the right to decide what happens to our children. 
FDA-2021-N-1088-53096,"Do not approve this covid vaccine.....you do not know the 3, 5, 7 year long term effects on this age group."
FDA-2021-N-1088-25196,"No one needs this. It is not a vaccine. It is just a money making ponzi scheme for elected officials, fauci and fda and cdc. Look at vaers data. People are dying and having severe reactions to this poison. We are tired of your lies and evil."
FDA-2021-N-1088-8947,Children should NOT be forced to get a vaccine. The decision should rest solely with the parents in consultation with their family Dr!
FDA-2021-N-1088-103553,Please vote no on injections for kids. Too many have been hurt by this injection. LEAVE THE KIDS ALONE.
FDA-2021-N-1088-63762,Kids are not at risk from covid.  Several studies show that. The risk of kids getting carditis is higher than dying fromCovid.  The benefits don’t out weigh the risk.
FDA-2021-N-1088-84305,ABSOLUTELY NO LONG TERM SAFETY TESTING AND YOU THINK ITS OK TO GIVE TO THE CHILDREN? No!!!  This should be criminal 
FDA-2021-N-1088-116407,Making vaccines mandatory for 5 to 11-year-olds when they are of little to no risk and while there are acceptable healthy effective treatments for a virus for this age group would be against current legislation rules on mandating vaccinations. Schools would also lose millions in funding as parents would be forced to pull their children from school. I oppose this
FDA-2021-N-1088-104704,"….please do not support this. Science does not support giving untested, unproven vaccines to children who have a 99.9973% survival rate for a sickness! Watch just once an episode at www.the highwire.com and the truth will set you free. We need a segment of society nearly immune to the virus to help slow down it’s ability or need to mutate. Thank you for your consideration,"
FDA-2021-N-1088-90372,plz let parents make there own decision on weather or not they should give this to their kids.
FDA-2021-N-1088-35216,Children have a better chance of surviving Covid than the C-19 inoculation. It is causing myocarditis in Children! This is medical tyranny and it must be stopped.
FDA-2021-N-1088-58161,Please do not mandate this vaccine for our children! 
FDA-2021-N-1088-67171,"This is un-American and unacceptable to force children to take an unproven, possible dangerous shot without their parents' consent. Is this North Korea? China? Stop this ridiculousness and end this tyranny."
FDA-2021-N-1088-43156,"Mandating vaccines for children ages 5-11 is unnecessary, unsubstantiated, and total government overreach. I strongly oppose and WILL NOT vaccinate my children. My children are not wards of the state and you have no constitutional right to dictate any medical requirements to them, or to anyone."
FDA-2021-N-1088-20832,Forced vaccine are unconstitutional in adults let alone the kids. I will not allow my grand kids to get this experimental shot derived from aborted fetal cells. This is utter none sense 
FDA-2021-N-1088-84930,"Vaccines should not be mandated. This is coming from someone who is vaccinated, who had to get it to continue working at a place she loves. No one should have to be forced to leave their job because they don’t want to put something into their own body. This is America and mandates are not part of our culture. "
FDA-2021-N-1088-83776,"Due to all of the different illness caused by this gene therapy, I don't believe it should be given to Adults much less Children.   Let the Children get the virus n treat them medically with Good Old Fashion Proven Medication n They as well as The Adults will be healed and Healthy in No Time.   Stop This Gene Therapy!! It's contains no live or dead virus!"
FDA-2021-N-1088-29322,Children will have more possibility of having side effects from the vaccine than if they have covid. Where is our actual studies?
FDA-2021-N-1088-122717,"It is incredibly irresponsible and outright dangerous for you to approve the Covid shot for children. Children have almost no risk of serious illness or death from Covid and yet can get myocarditis from the shot. They risk benefit is insanely more risky.  Clearly, you are a compromised regulatory agency that can’t be trusted. "
FDA-2021-N-1088-15924,Kids have a 99.99999% survival rate to covid.  There is absolutely no reason to endanger kids with this unnecessary and possibly dangerous medical procedure.
FDA-2021-N-1088-1249,"We do not believe it is safe to use a trial vaccine on children who may experience negative side effects, especially as children have a 99.98percent probability of no side effects from Covid. It is irresponsible to enforce a mandate on children with no recourse if they suffer damaging life long side effects from the vaccine and will not from the virus."
FDA-2021-N-1088-102310,Vaccines shouldn’t be a mandate..it should be optional 
FDA-2021-N-1088-66628,It is too soon to require this vaccine for children! Please hold off!
FDA-2021-N-1088-106406,COVID-19 is very dangerous for elderly & immune compromised. Children have a very successful recovery rate. The risks of the vaccine do not out way the rewards. Please do not push this experimental drugs for children. 
FDA-2021-N-1088-99555,No vaccine mandates and no to vaccines for children! This virus has a high survival rate and there are treatments if the could just be used! I am against all this control of our bodies! Stop this nonsense!
FDA-2021-N-1088-36593,"How does this help our students learning? People that have been vaxxed are currently dying from COVID, why would you inject our children in school to this disease? When will the plan stop?"
FDA-2021-N-1088-67677,"I desperately hope & pray that you will NOT make Covid vaccinations mandated for any of our children.  I believe this is unconstitutional government overreach for adults and for children, as well. "
FDA-2021-N-1088-93040,Asking children 5 to 12 years old to take the COVID vaccine is completely absurd!! They are able to fight this virus on their own and will have very few symptoms. They have robust immune systems and are not at risk of developing serious effects of the virus. 
FDA-2021-N-1088-122675,"As living men and women, we have the God given right to choose whether to allow our bodies to accept the poison you promote/authorize/use in emergency only. "
FDA-2021-N-1088-125477,"Children are are not at-risk for severe covid disease and haven’t been known to be significant spreaders. In fact, this entire 18 month covid period has seen fewer childhood covid deaths than normal flu seasons. For this reason, and because long-term effects cannot be known, I strongly ask the FDA to reject approval for this vaccine for children. The benefits do not outweigh the risks."
FDA-2021-N-1088-34663,"Vaccines should not be mandated. It should be a choice of the people, if they want the vaccine or not. Especially when it comes to the covid vaccine. The children are the least effected by the virus. They should not be required to get this vaccine. "
FDA-2021-N-1088-97583,"“Covid 19 Vaccine kills more than it helps.”-FDA
Do not approve
"
FDA-2021-N-1088-49676,"Vaccinations and medical procedures should be solely up to the parents discernment, not required by a governmental agency. "
FDA-2021-N-1088-127805,"How about those who decide to mandate vaccination for children, start with their own and their grandchildren . Let them be the guinea pigs .If this moves forward and health consequences occur , those who approved and their families should be held accountable . Enough of this government get out of Jail free card .  "
FDA-2021-N-1088-55231,"PLEASE LEAVE CHILDREN ALONE!!! They have less ACE2 receptors than adults and get over this easier than common cold! These are experimental and VAERS reports are THROUGH THE ROOF- with over 700,000 adverse reactions including death! THIS NEEDS TO STOP!"
FDA-2021-N-1088-42539,I will not comply with any Covid vaccine for my child.
FDA-2021-N-1088-49503,"With no long term data available, it is wrong to inoculate children against covid, when they have a 100% recovery rate under 9 and a 99.5% recovery rate under 50 in healthy individuals. I disaprove, I do not consent. It is morally and ethically wrong to conduct experiments on the public especially their healthy children. It is evil. God bless America."
FDA-2021-N-1088-14534,"It’s a God given right for parents to choose what is best for their children. There are too many unknowns about what this vaccine will do to our bodies in the long run, and we have no recourse for vaccine injury. Please let us  make the decision on what we put into our children’s bodies, as God intended."
FDA-2021-N-1088-93616,Children are not spreaders. They are resilient. Obesity should be checked.Check the statistics. #of deaths divided by total cases.
FDA-2021-N-1088-114502,Please read the attached in regards to FDA risk-benefit analysis. These huge issues with the study need to be addressed and investigated before any potential approval. https://tobyrogers.substack.com/p/ten-red-flags-in-the-fdas-risk-benefit
FDA-2021-N-1088-15631,"The government whether federal or state has absolutely no right to tell us as parents what to do, it is not their job. It is the parents job. You need to step down from this cruelty you think you have the authority to do"
FDA-2021-N-1088-124941,For the sake of child safety the vaccine for children 5-11 should not be administered
FDA-2021-N-1088-6181,It’s not right to make anyone get this Covid shot mandatory. We all need our own rights and this is not meeting in the middle. I say NO to mandatory Covid shot!!!!
FDA-2021-N-1088-99038,I would NEVER give ANY child this Covid vaccine!  No no no Covid vaccines for children!
FDA-2021-N-1088-33532,"By lying Fauci's own words ""covid affects the elderly NOT the young. There is NO reason to waste vaccines on young children, unless you are trying to help BIG PHARMA earn more money, kickbacks maybe???"
FDA-2021-N-1088-31493,Freedom to choose what goes into our children should be the only decision you make!
FDA-2021-N-1088-24592,"Anybody forcing anyone unconstitutional medical procedures, ie the jab is guilty of an international war crime. You will be arrested .and executed."
FDA-2021-N-1088-88663,I oppose this 100% the benefits do NOT outweigh the risks. The children are too young and their system is still developing.
FDA-2021-N-1088-86843,"This mRNA ""vaccine"" should not be approved for children or adults. It is killing, maming, sterilizing thousands of people all over the world. Our children are not at risk from dying from this virus..They do not need it. "
FDA-2021-N-1088-100335,As a parent I know my children’s risk of covid 19 and the risk of the vaccine.  I will never give my children this vaccine.  They harm it will cause to children will be crimes against humanity!
FDA-2021-N-1088-86740,This is overreach. This vaccine has not been on the market long enough to make mandatory for our children. Long term effects are still unknown. Parents should be allowed to make the best decision for their families. 
FDA-2021-N-1088-74250,DO NOT AUTHORIZE THIS INJECTION FOR CHILDREN. 0.0007% fatality in all kids across America under 18 IS NO GROUNDS FOR AUTHORIZING.
FDA-2021-N-1088-26610,In support of parent choice regarding vaccines for children. We still do not have enough evidence based data to warrant mandating these vaccines in children. The FDA has approved many harmful chemicals and ingredients in the past that have them been proven dangerous to children. Please check yourselves and your desire to control nature before doing so again. 
FDA-2021-N-1088-37521,Why are you trying to mandate a vaccine and approve a vaccine for children who are the least affected by this virus?  
FDA-2021-N-1088-94740,"We call upon our government and the regulators not to repeat mistakes from history and to reject the calls to vaccinate children against COVID-19. Extreme caution has been exercised over many aspects of the pandemic, but surely now is the most important time to exercise true caution – we must not be the generation of adults that, through unnecessary haste and fear, risks the health of children."
FDA-2021-N-1088-106070,Stop vaccine mandates for age groups. The injury and death caused by covid vaccines far out way any benefit
FDA-2021-N-1088-60225,There is no reason children should be vaccinated for COVID. The vaccines are not stopping patients from getting COVID or transmitting it.  And the are dangerously unproven.  
FDA-2021-N-1088-77086,"No Covid 19 vaccines for any age kids , thank you ! "
FDA-2021-N-1088-125492,To approve an experimental vaccine for young children to take for a virus that barely affects them is literally ridiculous. It makes it more and more obvious that this about submission and control and not health. 
FDA-2021-N-1088-52820,Reject covid vax mandates for children 5-12! These are purely experimental with ZERO safety data. Please wait until more safety studies have been performed
FDA-2021-N-1088-4313,"Please do NOT approve the COVID vaccines to be administered to our children.  The risk of possible adverse effects from the vaccine far outweighs any benefit to our children and the community as a whole.  Please, please protect our children by NOT approving this vaccine."
FDA-2021-N-1088-69779,These experimental shots should not be given to children. Adverse affects from the shot are being underreported and deaths from covid are being greatly exaggerated. When hospitals are given incentives for recording deaths as being due to covid that should raise a red flag.
FDA-2021-N-1088-75174,It is against the freedoms my family has fought for to force medical vaccinations or treatment on any American!!  Please stop this tyranny and allow people their God given choice to medical care.
FDA-2021-N-1088-102863,"I just don’t think this is a good idea for a portion of the population least effected by covid. Let’s consider past infection and not just vaccines. Also, if this is going to be approved, add these to the vaccine injury payout instead of keeping it as a countermeasure where people can’t get compensation for related injuries"
FDA-2021-N-1088-50974,"No EUA for vaccinating children until indemnity is lifted and all ingredients of the vaccine are public. Clinical Study data is not due to be submitted until Oct of 2023. Furthermore, the vaccine(s) has not proven effective at stopping transmission or infection. Please reconsider "
FDA-2021-N-1088-125957,I am opposed to vaccinations for children specifically 12 and under.  This wrong.
FDA-2021-N-1088-48518,I am strongly against the Covid 19 vaccine for kids. It's negligent to give vaccine to kids that show to be resilient to covid all together.
FDA-2021-N-1088-0488,DO NOT ALLOW THIS DRUG TO BE INJECTED INTO OUR YOUNG CHILDREN!  It has not been proven safe Nor does it save lives!!!    
FDA-2021-N-1088-22930,There is no proof these vaccines prevent COVID. Stop trying to sterilize our children.
FDA-2021-N-1088-84218,"My husband and I want to urge you NOT to recommend the covid vaccine for children ages 5 to 11.  As you know, young children are mostly immune to this disease and, of those who do get it, almost all get a very light case.  Since the vaccine does have harmful side effects to many people, the risk of the vaccine to young children could be greater than the risk of having covid.  "
FDA-2021-N-1088-30658,Injecting children with mRNA biological agents on a broad basis would be one of the biggest mistakes we could possibly make related to this pandemic.  There’s no gain here—all risk.  Please stop this nonsense and remember your Hippocratic Oath:  Primum non nocere.
FDA-2021-N-1088-10221,Please. Do not do this. There is no data to show children benefit from the vaccine. It is too dangerous and young children are not at risk. I will fight this with everything I have. My children will not be given this shot!!!!
FDA-2021-N-1088-42679,"There is no justification for vaccinating children.  None at all. Any parent that does not protest this practice needs to rethink their position. Children have almost a 100% survivor rate. 
It is especially offensive to try to vaccinate children without their parents consent. Children are the responsibility of the parents NOT the government.

"
FDA-2021-N-1088-30869,This is 100% unethical the inject children with this EUA mRNA therapy.   There is ZERO long term research on the effects on children.  It IS NOT a FDA approved product
FDA-2021-N-1088-8126,"I am not comfortable in the least about my grandchildren receiving an experimental medication. It has not been vetted nearly long enough and well enough, not to mention the risks of the vax far outweigh the risks of the virus to small children. It’s not the government’s role to remove this choice from parents."
FDA-2021-N-1088-39677,PLEASE DO NOT MANDATE these experimental COVID vaccines!!!! Especially for children to go to school!! Kids are not in danger of the virus. The vaccine does not inhibit spread. Mandating the vaccine would be an extreme overreach of government control & inhibit freedom. 
FDA-2021-N-1088-101310,"Please!  No approval for  vaccines for children ages 5-11.When the trial period is over and the vaccine is proven safe, with no immediate or long term effects, then approve it, if Covid 19 is still an issue.  Please do not subject children to an expiramental vaccine!  "
FDA-2021-N-1088-120285,Mandating COVID injections for children age 5-12 is utterly unnecessary. They seldom get the disease and almost never die from it. This is nothing but a further effort to line the pockets of those who have already made countless billions from this questionable vaccination protocol. 
FDA-2021-N-1088-99668,Please do not mandate the Covid 19 vaccine for children.  They have one of the highest survival rates out of all age groups.
FDA-2021-N-1088-44372,"— We call upon our government and the regulators not to repeat mistakes from history and to reject the calls to vaccinate children against COVID-19. Extreme caution has been exercised over many aspects of the pandemic, but surely now is the most important time to exercise true caution – we must not be the generation of adults that, through unnecessary haste and fear, risks the health of children."
FDA-2021-N-1088-14702,Kids have strong immune systems and COVID is not a threat. The shot presents more of a risk than the virus which has not been isolated in a human.Stop this nonsense.
FDA-2021-N-1088-5479,"I 'AM OPPOSED TO VACCININE MANDATESTHIS IS NOT PROVIDING CHILDREN WITH HEALTH, THIS COULD CAUSE MANY SIDE EFFECTS, UNKNOWN TO US AT THIS TIME.  IT WOULD BE PRUDENT TO WAIT!"
FDA-2021-N-1088-3143,"Giving a vaccine that is not fully tested to a child that young is Nott a wise thing to do. The mortality rate among children is so low it does not make sense to do it. Please, do not move forward with the plan to give the Covid vaccine to young children."
FDA-2021-N-1088-12298,Strongly opposed to children 5-11 being mandated for the Covid vaccine. 
FDA-2021-N-1088-45657,Absolutely under NO circumstances should an experimental injection be given to children.  Informed consent is impossible when ingredients are undisclosed and vaccine injuries and deaths are supressed.  STOP THIS MADNESS
FDA-2021-N-1088-8740,Children have died from the Covid vaccine in higher numbers than from the virus. I DO NOT support ths vaccine for anyone under the age of 12.
FDA-2021-N-1088-85692,"My comment is about the COVID vaccine. I strongly disagree with approving this vaccine for children 5 to 12. Children have a very very low risk of death by this virus and an extremely high risk of suffering an adverse reaction from these experimental vaccines. Please don’t do this to the children, for the love of God. "
FDA-2021-N-1088-39613,"I am against vaccine mandates for children ages 5-11 , this is in humane . It is against our constitutional rights ! "
FDA-2021-N-1088-11250,"I oppose vaccine mandates for children. Do not approve and mandate this shot, it’s a death se fence for children. "
FDA-2021-N-1088-17033,I do not believe this Covid vaccine should be mandated for anyone from ages 1 to 100.  It is a personal choice to be made privately and with your doctor - period.
FDA-2021-N-1088-101825,i don't feel that this is safe yet to many deaths and reactions
FDA-2021-N-1088-111847,We do not consent to the vaccination of our children . Get your hand off them . You have no legal standing to do this and we do not agree for our governments to do this. You spent outrageous amounts of money of this poison you go and put it into your own body not ours or our children 
FDA-2021-N-1088-59125,We need some wisdomt o protect the childrenWe have no long term evidence of what will be with these Mrna therapy on growing and developing bodiesNo covid shots for the children
FDA-2021-N-1088-105737,"We know whats in that witches potion you call a vaccine, the center for poison control says this formula is unfit for human consumption, it is abuse and you will leave our kids and animals alone or suffer massive repercussions from the ppl of the world. "
FDA-2021-N-1088-91183,"Under NO circumstances should a vaccine be mandated for anyone, much less children. This entity does NOT prevent the illness or death and is not totally studied. It may lessen the symptoms but total effects are STILL NOT RECOGNIZED! This treatment should be VOLUNTARY ONLY! THIS IS SCIENCE NOT OPINION!
"
FDA-2021-N-1088-17108,We the people demand medical choice for ourselves and our children! Stop the tyranny. 
FDA-2021-N-1088-67357,Young children should NOT get the covid vaccine. It has little to know effect on them. They loose there seance of smell and sometimes have a mild fever.
FDA-2021-N-1088-33711,"Please do not approve any COVID-19 vaccine for children. They are at such low risk if they catch COVID-19, the risk versus reward is not there."
FDA-2021-N-1088-4639,I am a Registered Nurse and I am vehemently opposed to requiring the COVID 19 vaccine for anybody. Children should be excluded from any mandate. The benefit does not outweigh the risk for children. Where there is risk there must be choice! Please stop forcing us to be experimented on. 
FDA-2021-N-1088-25553,"Why are we mandating any vaxx to anyone at all without the proper testing and studies? This has all been rushed and it feels like no consideration has been given to side effects, natural immunity or even the actual lethalness of cvd. Forcing anyone to do anything, especially without proven safety and long term effects is a recipe for disaster. It should be a choice not a mandate."
FDA-2021-N-1088-94593,"This following message is from my 5-year-old to anyone who wants to give other 5-year-olds this injections:
""Get away from me demon.""
"
FDA-2021-N-1088-121614,I do not approve of any compelled vaccination by any means for any reason. 
FDA-2021-N-1088-67757,SAVE OUR CHILDREN. SAVE OUR NATION. SAVE OUR FUTURE. VOTE NO!!!!!!!!!!!!!!
FDA-2021-N-1088-24600,"As a RN who is working on my doctorate of nursing practice with over 10 years of nursing experience, I adamantly will refuse the vaccination for my child. The research has shown that those who receive the vaccination can still get infected AND pass it on to those in direct contact. This age group has a high survival rate and does not need the vaccination to survive a respiratory disease."
FDA-2021-N-1088-3440,"Our citizens, children and adults,  should NEVER be forced to take a ""vaccine"" to compromise our FREEDOMS!!! I am firmly AGAINST any forceful push of this ""vaccine"" on ANYONE!!!"
FDA-2021-N-1088-63817,Do not mandate Covid 19 vaccinations for children aged five to twelve. The are not at the same risk of the disease as the elderly and the inherent risk of not taking the vaccine is less than the damage that could be done to them if they do take it
FDA-2021-N-1088-53552,Vaccination mandates are an unnecessary risk for this age demographic. Natural exposure will generate immunity to this already extremely low risk group of children. Mandating a vaccine for a population that is largely unaffected by this virus seems extreme.
FDA-2021-N-1088-72866,“Why do the protected need to be protected from the unprotected by forcing the unprotected to use the protection that didn’t protect the protected in the first place?
FDA-2021-N-1088-16823,Please do not regulate nor mandate poison to our children
